transaction_id,account_id,customer_id,customer_name,email,phone,transaction_date,amount,transaction_type,currency,merchant,merchant_category,balance,credit_limit,fraud_flag,status,card_number,routing_number,last_updated
TXN-00001552,ACC-1516940,CUST-88616,Kimberly Flowers,cruzrebecca@example.net,(377)625-9472,2022-12-30,382.32,Fee,USD,Dean LLC,Grocery,39871.08,82067.07,1,Pending,4786745538998169,257402023,2021-07-04
TXN-00001553,ACC-9118561,CUST-57106,Catherine Vasquez,lisagarrett@example.net,+1-357-828-6559x02767,2023-05-18,11665.76,Transfer,EUR,Johnson Group,Online,16130.14,13575.39,0,Pending,8935394040373419,209423609,2024-06-27
TXN-00001554,ACC-1841957,CUST-22626,Kelly Castro,harrisondonald@example.net,(445)451-8814x3133,2022-03-14,4730.95,Fee,CAD,Day-Garcia,Entertainment,17089.49,15454.59,1,Reversed,5155692225822398,856581600,2023-09-24
TXN-00001555,ACC-2149176,CUST-65323,Melissa Montes,simschad@example.com,305.955.4139,2020-01-09,5919.78,Fee,JPY,Case Inc,Healthcare,40648.06,98880.2,1,Failed,2740468242657967,557516425,2024-07-23
TXN-00001556,ACC-8789481,CUST-52428,Robert Nelson,robbinschelsea@example.com,(245)988-8227,2024-09-24,10823.39,Debit,CAD,Bishop PLC,Dining,47441.79,95086.83,0,Reversed,2076253193892404,327844550,2020-10-02
TXN-00001557,ACC-2991122,CUST-86408,Craig Weiss,tracywilkinson@example.org,(920)439-0876,2023-12-24,9875.5,Credit,CAD,Dean LLC,Dining,22400.46,20137.54,0,Failed,1888773045608088,723090844,2023-11-24
TXN-00001558,ACC-2062852,CUST-59573,Mrs. Megan Parker MD,kmorrow@example.org,+1-403-651-4586,2022-07-27,9966.37,Refund,GBP,Jacobs Inc,Retail,25183.62,99692.69,1,Reversed,7757825576512006,895255984,2021-01-11
TXN-00001559,ACC-6829413,CUST-99952,Frederick Stevens,jensenryan@example.org,(286)927-7564x34682,2020-08-01,2069.11,Transfer,EUR,"Armstrong, Scott and Saunders",Grocery,18601.06,98360.7,0,Pending,5127354058622697,548922053,2020-11-14
TXN-00001560,ACC-5556308,CUST-45836,Heather Smith,johnbruce@example.com,+1-445-968-6004,2020-10-29,6447.66,Debit,EUR,Gardner and Sons,Entertainment,5541.87,47323.88,0,Pending,2764885741429408,199476083,2023-09-30
TXN-00001561,,CUST-43734,Justin Ortiz,danawalton@example.org,680.440.4506x73632,2022-06-27,10988.85,Debit,USD,Morgan Inc,Utilities,40012.12,58057.62,0,Completed,3894698598544873,882480367,2023-02-19
TXN-00001562,ACC-3823464,CUST-72122,Jeffrey Griffin,april01@example.net,(657)362-8577x73813,2020-07-26,4904.26,Credit,GBP,Logan-White,Travel,25058.89,21373.14,0,Completed,4564620779874305,821638272,2023-12-22
TXN-00001563,ACC-2306084,CUST-89356,Clayton Martinez,samantha71@example.net,728.844.3827,2023-10-11,4421.71,Credit,JPY,Anderson Group,Travel,10871.23,69980.54,0,Failed,8311239468735267,326749564,2021-05-12
TXN-00001564,ACC-3791303,CUST-52421,Andrea Ruiz,tylervazquez@example.net,001-710-814-9820x22507,2021-09-11,14051.83,Credit,JPY,"Wright, Marsh and Huffman",Entertainment,31504.84,94556.33,0,complete,7521983731785173,466137264,2024-05-01
TXN-00001565,ACC-6094232,CUST-55425,Robert Schmidt,chris63@example.com,+1-925-554-3941x70528,2022-08-01,8266.07,Credit,CAD,"Wright, Marsh and Huffman",Retail,1598.52,92995.66,1,Completed,7999388370485806,740940102,2023-05-24
TXN-00001566,ACC-8016731,CUST-54395,Angela Shaffer,etran@example.org,432-409-3173x8802,2020-07-23,2932.51,Debit,EUR,Wilson LLC,Dining,45974.19,32902.06,0,Pending,7787863457647324,187761921,2022-06-01
TXN-00001567,ACC-5043436,CUST-39690,Katrina Cunningham,cassandraperez@example.org,6314910265,2022-07-16,1507.46,Credit,JPY,Williams-Spence,Travel,41214.72,32553.02,0,Reversed,2281308191615254,619565269,2020-01-09
TXN-00001568,ACC-5015458,CUST-20237,James Rivas,pgarcia@example.com,229.953.9384x2640,2020-12-22,6264.36,Credit,JPY,Wilson LLC,Healthcare,37521.0,85588.12,0,Reversed,8390330079828312,251193150,2024-10-15
TXN-00001569,ACC-4277885,CUST-18543,Lisa Griffin,sandraharrison@example.org,263-863-8031x06213,2023-06-15,789.83,Credit,JPY,"Armstrong, Scott and Saunders",Online,3998.18,43573.25,0,Reversed,5224905152351233,936589506,2024-12-14
TXN-00001570,ACC-6780089,CUST-42343,Christopher Vargas,thall@example.com,001-401-836-3527x764,2024-12-01,1755.75,Credit,JPY,Walters-Walsh,Utilities,40943.67,64180.53,0,Failed,7407268481182838,416711008,2023-12-16
TXN-00001571,ACC-5560942,CUST-16404,Kurt Gonzalez,daycameron@example.org,(897)353-3573,2021-04-09,3509.96,Fee,JPY,Johnson-Murray,Dining,42206.7,90355.04,0,Failed,5609666382097851,978884009,2023-04-21
TXN-00001572,,CUST-56633,Philip Harrell,susan40@example.com,744.335.1086x83858,2023-09-13,9484.02,Credit,CAD,Jacobs Inc,Dining,28884.53,9812.24,0,Reversed,1921457293466408,793987006,2021-10-21
TXN-00001573,ACC-2944246,CUST-37541,Larry Johnson,brandon15@example.net,+1-858-492-8866x095,2020-10-31,2407.38,Fee,CAD,Brown Group,Online,37664.62,19418.32,0,Pending,6057432068809778,850846247,2023-10-31
TXN-00001574,ACC-8771906,CUST-71097,Timothy Lewis,jodi95@example.com,(863)872-4380x58037,2022-04-18,10067.32,Debit,CAD,"Warren, Rose and Bell",Dining,30688.42,11699.06,1,Pending,3322647354194712,623705062,2023-11-18
TXN-00001575,ACC-9343712,CUST-22707,Timothy Pittman,ericaodonnell@example.com,+1-938-334-8303,2020-06-06,6105.08,Refund,USD,Brown Group,Utilities,20757.15,18486.9,0,Failed,6453668641995412,496535024,2024-07-10
TXN-00001576,ACC-6652000,CUST-75870,Richard Hansen,heather43@example.org,001-637-542-0282x81088,2024-05-13,715.33,Debit,CAD,Dean LLC,Dining,33106.67,52615.93,0,Completed,8564346595286464,449257024,2023-11-23
TXN-00001577,ACC-6019793,CUST-38749,Kimberly Thompson,carrillojade@example.org,931-891-0752,2020-06-23,9418.27,Transfer,CAD,,Retail,5630.75,58458.34,0,Pending,2166683651356079,875467384,2024-11-23
TXN-00001578,ACC-7532646,CUST-29271,Ms. Diane Mendoza,haleregina@example.net,001-468-859-4217,2021-09-29,14681.92,Debit,CAD,"Warren, Rose and Bell",Online,1175.33,40736.6,0,Completed,6066137070623603,899503603,2023-10-03
TXN-00001579,ACC-1331072,CUST-36353,Amanda Moore,courtneylynch@example.org,001-823-710-7846,2022-01-24,10376.77,Transfer,JPY,Brown Group,Dining,31649.25,47058.97,0,Completed,8418823490036250,182590339,2023-09-28
TXN-00001580,ACC-6933026,CUST-22905,Brian Ramos,ryanfrank@example.org,538.382.7974x1397,2023-06-26,9671.63,Transfer,USD,Case PLC,Entertainment,28930.33,40127.84,0,Failed,7686268069401684,391999885,2020-08-30
TXN-00001581,ACC-3565908,CUST-83870,Tiffany Sloan,bennettmark@example.org,690-648-5845x2112,2020-11-06,10682.28,Debit,USD,Martin Inc,Entertainment,2658.49,5937.32,0,Completed,4450146410713938,728292322,2023-11-10
TXN-00001582,ACC-6097763,CUST-67829,Gregory Johnson,fmoore@example.net,001-874-288-1909x607,2021-06-09,$5338.77,Refund,EUR,Hansen LLC,Grocery,2733.27,73872.41,0,Failed,6275307349428890,641185400,2021-01-19
TXN-00001583,ACC-9296929,CUST-55210,Samantha Kelly,bryan63@example.net,001-657-731-9684x7081,2022-09-10,10413.52,Transfer,GBP,Johnson Group,Healthcare,909.68,61706.52,0,Pending,7261479942044452,984057617,2021-05-18
TXN-00001584,ACC-6159644,CUST-64313,Shawn Taylor,terrireeves@example.org,552.363.5325x65899,2021-12-02,11652.72,Credit,CAD,Roach-Brooks,Travel,42469.29,56252.18,0,Pending,1869325858262461,323825349,2020-03-25
TXN-00001585,ACC-5272784,CUST-96701,Daniel Aguirre,jonesclaudia@example.net,334-768-0036,2024-10-22,1763.08,Transfer,CAD,Roach-Brooks,Travel,39629.74,41153.17,0,Pending,5762294589518930,893803713,2024-12-15
TXN-00001586,,CUST-92638,Robert Chan,mooretravis@example.net,+1-915-618-1933x10434,2020-03-27,9379.06,Refund,USD,Mccarthy-Hawkins,Entertainment,9319.84,29185.84,0,Pending,2507727312768107,814200912,2021-01-20
TXN-00001587,ACC-7311740,CUST-70464,Manuel Arellano,christopherdrake@example.net,228-486-1498,2023-07-24,8534.87,Fee,USD,"Roberts, Joyce and Sanchez",Retail,48059.93,7635.83,0,Completed,3527485998744948,528548369,2023-03-28
TXN-00001588,ACC-3356101,CUST-97835,Kyle Rogers,michael49@example.net,+1-794-673-8802,2024-06-12,10199.03,Transfer,JPY,Tucker Ltd,Utilities,45446.63,77265.14,0,Failed,7931607254302045,174633954,2023-05-25
TXN-00001589,,CUST-34224,Albert Butler,roachtimothy@example.com,001-255-256-7794x204,2022-12-07,9832.44,Refund,EUR,Martin Inc,Dining,9057.37,29906.11,0,Failed,1272356947939228,854185627,2021-06-21
TXN-00001590,ACC-8967236,CUST-93057,Lisa Andrews DDS,,(355)519-7171x823,2021-12-07,14517.65,Fee,USD,Dean LLC,Utilities,6766.49,23322.34,0,Completed,1386413369838852,248648570,2022-12-03
TXN-00001591,ACC-4951972,CUST-85539,Amanda Patel,rojasmichael@example.org,978.970.2268x5402,2023-08-02,13424.78,Credit,USD,Johnson Group,Online,30593.54,61871.85,0,Pending,4490951440198285,512315632,2021-10-17
TXN-00001592,ACC-1880248,CUST-33331,Cristina Adams,milespatrick@example.org,981-998-9240,2023-11-18,12300.64,Transfer,CAD,Johnson Group,Dining,47375.82,30253.25,0,Pending,4857693499756653,877983721,2021-11-09
TXN-00001593,ACC-2877427,CUST-93160,Tracy Nunez,amay@example.com,889-654-9671x60890,2023-12-03,11086.31,Transfer,GBP,Castillo-Holmes,Healthcare,874.55,1159.91,0,Failed,9049331310648316,391011133,2020-04-26
TXN-00001594,ACC-8822168,CUST-11824,Paul Charles,davidzimmerman@example.org,001-315-850-9023x07504,2021-01-21,5496.88,Debit,EUR,Gardner and Sons,Online,39826.17,82539.28,0,Failed,1895319466425114,903388129,2023-07-08
TXN-00001595,ACC-2248895,CUST-13414,Brittany Williams,schmidtchristina@example.net,+1-475-433-6598x9643,2021-03-03,$8955.2,Debit,USD,"Garcia, Mitchell and Wilson",Healthcare,49810.48,24869.13,0,Completed,4760897531509326,918125733,2020-05-18
TXN-00001596,ACC-8614882,CUST-32586,Elizabeth Cunningham,valenzuelamadeline@example.org,(435)447-0408x0639,2023-05-04,822.33,Transfer,JPY,Logan-White,Utilities,7084.13,75486.04,0,Pending,8066451685901914,791053130,2020-04-24
TXN-00001597,ACC-4549300,CUST-37243,Cody Baxter,rbarton@example.com,(212)999-9445,2023-12-08,7408.31,Credit,EUR,Hunt-Woods,Utilities,30166.09,77242.33,0,Reversed,7342803581589725,768933569,2023-06-05
TXN-00001598,ACC-8011084,CUST-31021,Whitney Baker,taylorrachel@example.com,(491)576-1214x300,2020-07-21,2614.66,Debit,EUR,Castillo-Holmes,Utilities,45258.11,49421.08,1,Failed,3901702175186741,527092922,2020-11-22
TXN-00001599,,CUST-88415,Janet Hughes,sneal@example.org,312.677.5843x08824,2020-03-08,959.44,Fee,CAD,Castillo-Holmes,Healthcare,47696.51,60194.9,0,Failed,9166697144088192,559125302,2024-09-28
TXN-00001600,ACC-3942290,CUST-55724,Whitney Garcia,kserrano@example.net,390.845.4643x738,2022-05-04,2939.95,Transfer,CAD,Jacobs Inc,Dining,22318.53,56008.48,0,Reversed,8159784368676296,826905407,2022-10-14
TXN-00001601,ACC-7825534,CUST-57887,Douglas Garrett MD,xreyes@example.net,414-361-2446x58086,2024-08-30,7291.77,Credit,JPY,Morgan Inc,Dining,-273.98,12643.54,0,Failed,2091262971281085,436097631,2023-06-16
TXN-00001602,ACC-9440273,CUST-69817,Micheal Lopez,sarah26@example.com,(959)615-4339,2020-01-06,2060.66,Transfer,EUR,Brown Group,Healthcare,49885.67,33806.35,0,Reversed,6850175999361771,943056618,2024-05-09
TXN-00001603,ACC-7538758,CUST-38884,Natalie Johnson,aalexander@example.net,3699184345,2022-11-04,4491.41,Debit,CAD,"Warren, Rose and Bell",Grocery,19570.14,84086.93,0,Completed,7840333086136410,100062502,2024-10-25
TXN-00001604,ACC-3649151,CUST-33660,Nicole Carroll,iwallace@example.net,488-944-3766,2021-11-16,11979.49,Debit,USD,Case Inc,Travel,31780.51,3732.68,0,Completed,3859561553497262,244326995,2022-10-05
TXN-00001605,,CUST-77042,Robert Myers,schultzbelinda@example.org,(434)492-6813,2022-08-08,5670.81,Transfer,CAD,,Retail,15871.19,72175.02,0,Completed,3155638755187057,909378223,2024-07-07
TXN-00001606,ACC-6253744,CUST-39308,Brandon Rosario,douglaspeterson@example.org,+1-965-662-8408x8764,2023-07-18,8404.8,Debit,GBP,Johnson LLC,Healthcare,11640.17,98498.75,1,COMPLETED,8098669246516704,917982104,2023-08-14
TXN-00001607,ACC-8943693,CUST-95495,Jenny Carlson,ashley30@example.org,(698)658-8713x81118,2023-10-23,9716.3,Transfer,USD,Johnson-Murray,Grocery,35471.52,15172.12,1,Completed,2077998124719135,816580101,2021-09-10
TXN-00001608,ACC-3055214,CUST-20428,Melissa Jackson,roygaines@example.net,3818534130,2021-08-11,11311.09,Fee,JPY,Donovan-Davis,Travel,22604.37,76848.5,0,Completed,9892257718816152,818817359,2020-01-06
TXN-00001609,ACC-7534867,CUST-93245,Gary Melendez,cynthiagonzalez@example.net,536.551.5623x87070,2024-10-05,4227.87,Credit,CAD,"Parker, Crosby and Thomas",Online,49762.38,32900.47,0,Completed,1458693390407013,933805990,2022-11-30
TXN-00001610,ACC-6999719,CUST-88699,Christopher Martin,haley94@example.com,001-528-765-0188x505,2024-02-15,3119.45,Transfer,EUR,David-Martinez,Grocery,45509.51,99215.06,0,Pending,1273933858232471,651552538,2021-01-17
TXN-00001611,ACC-5553896,CUST-84746,Vincent Cox,richardblankenship@example.net,(380)293-7514,2020-03-14,8180.38,Refund,CAD,"Armstrong, Scott and Saunders",Entertainment,46274.05,41299.52,0,Failed,1570711560922956,459268154,2024-12-21
TXN-00001612,ACC-7202035,CUST-68686,Joseph Little,rmartin@example.org,001-807-743-3892,2024-04-03,1812.4,Refund,USD,"Armstrong, Scott and Saunders",Dining,1931.91,21301.11,0,Reversed,2518794255152847,326832749,2024-04-06
TXN-00001613,ACC-5404929,CUST-82955,Carrie Lee,brandihernandez@example.org,850-641-2150,2021-02-23,5476.07,Refund,CAD,Logan-White,Utilities,4579.09,81897.43,1,Failed,9816362389368586,891413580,2020-05-06
TXN-00001614,ACC-3289493,CUST-64507,Kristina Moore,parkerjulie@example.org,(894)422-6691,2023-05-11,10397.77,Credit,GBP,Johnson Group,Healthcare,28942.82,84807.4,1,Completed,8126134195803917,634005101,2022-05-19
TXN-00001615,ACC-6941118,CUST-20086,Dawn Rivera,willieortiz@example.com,001-909-234-8827x1846,2023-09-09,1866.71,Debit,USD,Hansen LLC,Healthcare,43.85,71452.45,0,Reversed,2796647786894366,855807678,2021-06-18
TXN-00001616,ACC-8098800,CUST-36271,Sharon Thomas,margaretdeleon@example.com,740-612-1610x6065,2021-02-22,9013.71,Refund,GBP,Sanchez Inc,Healthcare,43980.94,56684.45,1,Completed,4977985787589662,634736642,2024-11-18
TXN-00001617,ACC-2466434,CUST-25726,Natasha Reyes,eric21@example.net,334-410-5970,2024-01-16,41.28,Debit,EUR,Garcia-Freeman,Utilities,27838.68,9768.15,0,Pending,4310253653574852,278697157,2021-07-18
TXN-00001618,ACC-8806633,CUST-22882,Thomas Parsons,whitneylambert@example.com,(976)410-6508,2020-10-23,1223.52,Refund,CAD,Case PLC,Dining,45214.56,2232.75,0,Pending,9354895116709399,878092372,2020-05-20
TXN-00001619,,CUST-76517,Sherry Smith,brittanynavarro@example.org,647-529-9923x3536,2020-10-17,2880.13,Debit,USD,Castillo-Holmes,Healthcare,47349.23,18095.03,0,Failed,4919621128389041,652877423,2024-05-08
TXN-00001620,,CUST-86825,Jennifer Meyers,franciscoskinner@example.com,(348)436-8437x16406,2021-12-24,13151.43,Refund,US Dollar,Williams-Spence,Grocery,27870.01,42123.0,0,Pending,6582127912434053,648908030,2021-08-26
TXN-00001621,ACC-1733372,CUST-26305,Paula Wilson,matthew17@example.net,457.452.5156x5618,2023-01-09,2461.36,Debit,USD,,Online,13387.17,10652.23,0,Failed,4434521715724672,163650158,2024-09-15
TXN-00001622,ACC-6571605,CUST-93770,Michael Garcia,brobinson@example.com,833.491.2224,2020-07-05,5121.23,Refund,EUR,Anderson Group,Travel,33212.25,57823.35,0,Completed,4811769292053675,916106718,2020-11-28
TXN-00001623,ACC-3616534,CUST-90373,Paul Wilson,smithmichelle@example.net,917.291.7079x5368,2023-11-11,703.63,Refund,CAD,"Wright, Marsh and Huffman",Utilities,31222.62,34132.58,0,Reversed,3878233225147313,584991435,2020-01-18
TXN-00001624,ACC-3296861,CUST-23863,Joseph Patel,mmarshall@example.com,+1-967-650-5675x3952,2024-08-13,9508.28,Debit,GBP,"Salazar, Henderson and Price",Online,20561.64,5312.11,0,Reversed,5660653544917371,263601423,2024-08-23
TXN-00001625,ACC-6581701,CUST-15744,Corey Lewis,james24@example.org,+1-245-571-1637,2023-07-20,-8625.81,Credit,Usd,Donovan-Davis,Healthcare,5371.71,69915.22,0,Reversed,9876634414433172,980307472,2023-02-27
TXN-00001626,ACC-5304644,CUST-56657,Hannah Roach,tammybuck@example.com,001-323-367-9082,2021-07-10,1239.75,Fee,GBP,Wolfe-Holden,Online,41175.49,29244.87,0,Failed,5829863834031902,410144368,2022-09-29
TXN-00001627,ACC-2807922,CUST-68689,Chase Harris,david46@example.org,360.928.0430x663,2024-09-09,3760.97,Transfer,JPY,Anderson Group,Healthcare,41635.79,99171.39,1,Completed,5307729563342653,404407670,2021-09-08
TXN-00001628,,CUST-50561,Arthur Lam,erinmays@example.com,(318)591-6867x967,2022-11-24,3879.3,Credit,GBP,Wolfe-Holden,Utilities,20742.55,80295.39,0,Failed,3205938293699751,815478643,2024-06-20
TXN-00001629,ACC-4847644,CUST-13262,Michael Mckee,njackson@example.org,001-689-423-7106x039,2021-05-27,5908.86,Debit,USD,Garcia-Freeman,Healthcare,18634.79,86594.4,0,Completed,4892260446668157,854738492,2023-06-01
TXN-00001630,ACC-4670668,CUST-90641,Emily Robinson,meyertodd@example.org,6998807148,2021-03-15,9262.0,Refund,JPY,Garcia-Freeman,Entertainment,24712.12,26802.62,0,Completed,6931511834833674,376365742,2020-08-24
TXN-00001631,ACC-1025165,CUST-36681,Jeffery Roman,josephjohnson@example.com,876.509.4742x30654,2027-01-20,2462.94,Fee,EUR,"Garcia, Martinez and Hernandez",Retail,15525.52,76492.78,0,Failed,8779325139564761,588886465,2020-10-26
TXN-00001632,ACC-9103673,CUST-55290,Latasha Smith,jlane@example.net,(252)214-2785x125,2021-03-19,653.98,Refund,USD,"Roberts, Joyce and Sanchez",Grocery,14524.87,7815.07,0,Pending,3641484590208471,325203585,2021-04-08
TXN-00001633,ACC-9908331,CUST-54757,Tanya Williams,qmartin@example.org,236.628.0532x4380,2022-12-20,$14340.66,Debit,JPY,"Warren, Rose and Bell",Utilities,7544.63,99231.01,0,Pending,7800470836062435,666342831,2023-05-21
TXN-00001634,ACC-2679301,CUST-17987,Adam Reed,zgarcia@example.net,+1-361-576-7043,2023-02-14,$4217.57,Fee,GBP,Williams-Spence,Retail,49384.35,76821.46,0,Completed,2633542839712967,633559680,2024-08-02
TXN-00001635,ACC-1034726,CUST-63967,Robin Clarke,zjimenez@example.com,917.499.4899x54548,2021-06-06,13332.15,Debit,EUR,"Russell, Wright and Graves",Utilities,27794.44,29245.55,0,Pending,6057420240735649,705416603,2023-10-18
TXN-00001636,ACC-3141078,CUST-91978,Courtney Garrison,,988.374.9586x723,2020-01-26,6806.42,Transfer,USD,Sanchez Inc,Travel,4488.95,59983.19,0,Failed,3430553842101523,126219785,2023-06-09
TXN-00001637,ACC-8709912,CUST-39487,Austin Fischer,cooperxavier@example.com,9638508786,2020-08-16,9678.37,Refund,EUR,,Entertainment,33874.78,96613.15,0,Pending,1062945091583796,428330218,2021-06-05
TXN-00001638,ACC-1476523,CUST-73693,Lisa Walker,marc70@example.net,593-839-3093x67607,2020-08-31,7202.08,Debit,USD,Hunt-Woods,Utilities,11575.41,57710.83,0,Reversed,2279181634005969,219707861,2023-03-11
TXN-00001639,ACC-8898026,CUST-31343,Nicole Jensen,anthony36@example.net,001-583-346-9162x730,2021-07-29,14838.94,Transfer,CAD,"Warren, Rose and Bell",Entertainment,41720.8,66245.42,0,Reversed,7289226368273348,976299476,2023-01-11
TXN-00001640,ACC-8776443,CUST-74619,Maria Strickland,fhendricks@example.org,452-573-2619x411,2022-11-03,3157.95,Fee,GBP,Gardner and Sons,Dining,4046.22,77648.11,0,Failed,1923274697631791,156522788,2022-02-01
TXN-00001641,ACC-8831109,CUST-67354,David Bean,traceynguyen@example.org,206.424.3365x3339,2026-05-21,4141.04,Credit,USD,"Russell, Wright and Graves",Entertainment,48660.84,75391.37,0,Completed,7372325465628722,495021247,2020-07-07
TXN-00001642,ACC-7895468,CUST-80443,Jennifer Richardson,turnerjack@example.org,793.762.1695,2021-12-15,$368.04,Refund,GBP,Donovan-Davis,Online,1198.32,22345.06,0,Failed,8389249299585415,961064711,2022-01-19
TXN-00001643,ACC-1796213,CUST-33115,Crystal Gallagher,danielleblair@example.net,(964)552-4005,2020-08-07,7544.05,Debit,CAD,"Wells, Anderson and Robinson",Entertainment,43221.9,23460.28,0,Reversed,4173877531976410,986243057,2020-08-19
TXN-00001644,ACC-1524886,CUST-36945,Katherine Ball,icarroll@example.com,4795515270,2024-03-25,1401.02,Credit,USD,Long PLC,Dining,29585.56,52608.18,0,Pending,8219140369461607,511879881,2024-05-21
TXN-00001645,ACC-3926160,CUST-98668,Alexandria Noble,michaeladams@example.com,+1-477-857-6018x8678,2021-12-18,6815.67,Debit,EUR,Sanchez Inc,Entertainment,14388.47,72547.44,0,Failed,7444651555649098,503790669,2021-03-31
TXN-00001646,ACC-7217353,CUST-56386,Jake Conway,sara93@example.com,9938971147,2023-05-03,12176.27,Credit,EUR,Johnson Group,Utilities,21341.09,10132.0,0,Failed,5622359743428224,270947419,2021-06-07
TXN-00001647,ACC-3108607,CUST-31936,Kelli Carter,lisa27@example.com,(621)944-4387,2022-04-18,6555.11,Refund,JPY,"Wells, Anderson and Robinson",Online,22320.72,39013.52,0,Reversed,1194554668276494,278375894,2024-03-28
TXN-00001648,ACC-1725367,CUST-57188,Mark Mays,michaelford@example.org,(399)632-8999,2023-05-08,2142.69,Refund,GBP,Long PLC,Utilities,36065.09,17899.25,0,Reversed,9722186171515453,346328714,2022-09-14
TXN-00001649,ACC-7680009,CUST-15243,Melissa Munoz,timothy96@example.org,001-241-876-8415x1700,2023-11-23,1247.06,Debit,GBP,Williams-Spence,Online,42019.11,96023.66,0,Completed,2778801517603012,473637756,2022-02-17
TXN-00001650,ACC-7216315,CUST-34265,Jasmine Moore,michael84@example.com,801-867-2221,2020-07-07,12688.14,Credit,GBP,"Garcia, Martinez and Hernandez",Entertainment,11344.86,88528.92,0,Completed,2530669013755278,329433236,2024-09-17
TXN-00001651,ACC-9802646,CUST-64511,Joseph Palmer,,+1-459-466-8492x7056,2024-09-11,9590.05,Fee,USD,Wilson LLC,Travel,30358.81,79105.91,0,Failed,6771923546767998,380096987,2021-10-18
TXN-00001652,ACC-8532148,CUST-85295,Edward Johnson,anne83@example.com,(757)789-0662,2023-03-03,3944.03,Refund,GBP,Johnson-Murray,Utilities,27872.73,37932.64,0,Pending,1947596844897301,669294720,2020-12-09
TXN-00001653,,CUST-98066,Sandra Miller,jamie86@example.com,001-934-417-4279,2022-12-17,11959.04,Transfer,USD,"Garcia, Mitchell and Wilson",Online,15994.13,51998.01,0,Reversed,8884397062004810,160910069,2024-04-04
TXN-00001654,ACC-7778895,CUST-67551,Brian Tran,dthornton@example.net,(629)615-8147x45737,2026-08-19,7673.99,Fee,GBP,"Warren, Rose and Bell",Retail,16344.3,1564.75,0,Pending,3600564377628902,176265467,2023-08-15
TXN-00001655,ACC-8787323,CUST-54066,Jerry Jones,muellerantonio@example.org,001-710-807-1631x3113,2020-12-16,10708.49,Debit,JPY,Gardner and Sons,Grocery,27915.57,59747.83,0,Pending,7031731841216212,179176628,2024-06-29
TXN-00001656,ACC-1932612,CUST-58003,William Brown,jeffreyguerrero@example.org,828-870-3966x332,2021-02-21,11495.72,Debit,USD,Sanchez Inc,Travel,42286.55,35735.57,0,Completed,4625132920665726,434753860,2024-07-10
TXN-00001657,ACC-9093073,CUST-30671,Jacob Richardson,davidfitzgerald@example.com,815-839-7280x61591,2023-12-25,6110.55,Fee,GBP,"Wells, Anderson and Robinson",Grocery,39414.73,11726.65,0,Reversed,9078637596931232,516187758,2023-03-09
TXN-00001658,ACC-9796467,CUST-87518,Michael Glenn,elizabeth02@example.net,306-628-9824x0425,2021-06-29,11709.89,Credit,USD,David-Martinez,Online,10717.79,71206.84,0,Pending,1554507089381458,764763013,2022-07-30
TXN-00001659,ACC-1957543,CUST-82337,Deborah Clark,ashley53@example.com,874.295.2525,2022-08-10,1520.57,Refund,EUR,Garcia-Freeman,Travel,12856.18,83516.87,0,Reversed,3346833066533775,626496833,2021-09-25
TXN-00001660,ACC-7706094,CUST-93527,Elizabeth Cohen,tuckerchristopher@example.com,(933)466-1815x1594,2023-06-01,6206.99,Refund,JPY,Morgan and Sons,Grocery,1889.13,5270.31,0,Reversed,1901203294154529,242018622,2022-01-28
TXN-00001661,ACC-2197005,CUST-81326,Stacy White,victoria85@example.com,001-730-601-9836x37600,2020-01-18,9445.98,Refund,USD,"Salazar, Henderson and Price",Utilities,34297.6,40424.55,0,Reversed,1671110691852021,990504369,2020-02-12
TXN-00001662,ACC-3221445,CUST-25298,Gregory Jones,berrychristopher@example.net,+1-749-738-2328x715,2020-12-12,$1503.98,Refund,CAD,"Baker, Pierce and Lynch",Grocery,45920.48,75279.2,0,Completed,1585299722559946,173189410,2024-02-12
TXN-00001663,ACC-2877401,CUST-10680,Brian Cooper,diane01@example.net,001-978-281-1090x90433,2024-05-22,5682.36,Refund,JPY,Brown Group,Online,9394.54,27592.28,0,Completed,2800561359952300,187577735,2024-06-08
TXN-00001664,ACC-4011059,CUST-83222,Tabitha Wilcox,lweaver@example.net,001-821-374-7793x367,2020-11-02,12049.31,Debit,GBP,Underwood-Allen,Dining,38736.41,43129.04,0,Pending,6396930473262991,564539826,2022-07-02
TXN-00001665,ACC-1331528,CUST-30438,Jonathan Dominguez,russelljessica@example.com,(971)557-1871x8201,2024-07-22,2188.23,Transfer,GBP,Castillo-Holmes,Dining,2677.12,87559.86,0,Failed,1590357355123567,868802255,2020-06-20
TXN-00001666,ACC-6462654,CUST-44521,Mr. Gabriel Edwards,rmiller@example.net,6227793467,2023-07-27,12667.41,Fee,USD,Walters-Walsh,Online,33000.46,79483.93,0,Failed,1032379558233320,370402157,2023-08-25
TXN-00001667,ACC-7288085,CUST-33519,Jordan Miller,kwalker@example.org,979.569.3117,2021-04-10,11510.38,Credit,JPY,"Watts, Fuller and Morris",Utilities,20655.98,25265.68,0,Reversed,9154304741833517,102556475,2020-11-12
TXN-00001668,ACC-3185373,CUST-11880,Vicki Reed,,479-844-0333x670,2021-04-26,249.98,Credit,CAD,"Wright, Marsh and Huffman",Online,4049.94,21429.46,0,Reversed,5588603394873739,291004412,2022-11-11
